,Unnamed: 0,Rank,player_name,position,"Team Currently With","Age",Contract_Length,AAV,team_x,TOI_22_23,Goals_22_23,A1_22_23,iCF_22_23,ixG_22_23,Giveaways_22_23,Takeaways_22_23,GAR_22_23,WAR_22_23,SPAR_22_23,team_y,TOI_23_24,Goals_23_24,A1_23_24,iCF_23_24,ixG_23_24,Giveaways_23_24,Takeaways_23_24,GAR_23_24,WAR_23_24,SPAR_23_24,team,TOI_24_25,Goals_24_25,A1_24_25,iCF_24_25,ixG_24_25,Giveaways_24_25,Takeaways_24_25,GAR_24_25,WAR_24_25,SPAR_24_25,TOI%_22_23,TOI%_23_24,TOI%_24_25,prev_cap_hit_pct
1061,1061,T240,jakob pelletier,LW,"PHI
                     PHI",23,1,800000.0,CGY,340.43,3.0,2.0,84.0,6.27,10.0,12.0,-1.9,-0.3,-0.6,CGY,120.52,1.0,0.0,18.0,0.78,3.0,5.0,0.5,0.1,0.2,CGY,303.33,4.0,3.0,52.0,2.69,15.0,6.0,2.7,0.4,0.8,1.3838617886178900,0.4899186991869920,1.233048780487810,0.9696969696969700
1062,1062,T240,cole schwindt,RW,"VGK
                     VGK",23,1,800000.0,,,,,,,,,,,,,,,,,,,,,,,VGK,355.57,0.0,2.0,62.0,3.97,18.0,6.0,3.9,0.6,1.2,,,1.4454065040650400,0.9580838323353290
1063,1063,T248,andre lee,LW,"LAK
                     LAK",23,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,L.A,173.72,1.0,2.0,30.0,2.16,8.0,4.0,-0.5,-0.1,-0.2,,,0.7061788617886180,0.8857142857142860
1064,1064,T248,cole reinhardt,LW,"OTT
                     OTT",24,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,OTT,127.55,1.0,1.0,20.0,1.25,6.0,0.0,-1.0,-0.2,-0.3,,,0.5184959349593500,0.9785353535353540
1065,1065,T248,rodrigo abols,C,"PHI
                     PHI",28,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,PHI,92.82,1.0,1.0,25.0,1.86,6.0,1.0,0.1,0.0,0.0,,,0.3773170731707320,0.9509202453987730
1066,1066,T248,albert johansson,D,"DET
                     DET",23,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,DET,537.35,1.0,1.0,73.0,1.05,31.0,8.0,-1.9,-0.3,-0.6,,,2.184349593495940,0.9480122324159020
1067,1067,T248,nikolas matinpalo,D,"OTT
                     OTT",25,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,OTT,215.9,0.0,0.0,48.0,0.74,16.0,4.0,-0.9,-0.1,-0.3,,,0.8776422764227640,0.9480122324159020
1068,1068,T248,cole mcward,D,"VAN
                     VAN",23,1,775000.0,VAN,71.07,1.0,0.0,15.0,0.27,4.0,0.0,-1.1,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,0.2889024390243900,,,0.9393939393939390
1069,1069,T248,gage goncalves,C,"TBL
                     TBL",23,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,T.B,399.03,1.0,4.0,49.0,2.85,20.0,12.0,2.2,0.4,0.7,,,1.622073170731710,0.9281437125748500
1070,1070,T248,samuel fagemo,LW,"LAK
                     LAK",24,1,775000.0,L.A,70.67,2.0,1.0,10.0,0.31,3.0,1.0,-0.7,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,0.28727642276422800,,,0.8857142857142860
1071,1071,T248,nick desimone,D,"UTA
                     UTA",29,1,775000.0,,,,,,,,,,,,CGY,276.97,1.0,1.0,47.0,0.77,9.0,2.0,-1.6,-0.3,-0.5,UTA,217.03,0.0,2.0,33.0,0.54,21.0,5.0,0.0,0.0,0.0,,1.1258943089430900,0.8822357723577240,0.9785353535353540
1072,1072,T248,nick desimone,D,"UTA
                     UTA",29,1,775000.0,,,,,,,,,,,,CGY,276.97,1.0,1.0,47.0,0.77,9.0,2.0,1.0,0.2,0.3,UTA,217.03,0.0,2.0,33.0,0.54,21.0,5.0,0.0,0.0,0.0,,1.1258943089430900,0.8822357723577240,0.9509202453987730
1073,1073,T248,nick desimone,D,"UTA
                     UTA",29,1,775000.0,,,,,,,,,,,,N.J,181.38,1.0,0.0,22.0,0.3,4.0,1.0,-1.6,-0.3,-0.5,UTA,217.03,0.0,2.0,33.0,0.54,21.0,5.0,0.0,0.0,0.0,,0.7373170731707320,0.8822357723577240,0.9480122324159020
1074,1074,T248,nick desimone,D,"UTA
                     UTA",29,1,775000.0,,,,,,,,,,,,N.J,181.38,1.0,0.0,22.0,0.3,4.0,1.0,1.0,0.2,0.3,UTA,217.03,0.0,2.0,33.0,0.54,21.0,5.0,0.0,0.0,0.0,,0.7373170731707320,0.8822357723577240,0.9480122324159020
1075,1075,T248,oskar back,C,"DAL
                     DAL",24,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,DAL,589.73,3.0,7.0,69.0,5.35,38.0,10.0,0.3,0.0,0.1,,,2.397276422764230,0.9393939393939390
1076,1076,T248,matthew highmore,C,"OTT
                     OTT",28,1,775000.0,,,,,,,,,,,,OTT,53.97,0.0,0.0,6.0,0.5,2.0,0.0,0.3,0.0,0.1,OTT,194.77,1.0,2.0,38.0,2.22,5.0,2.0,2.0,0.3,0.6,,0.21939024390243900,0.7917479674796750,0.9281437125748500
1077,1077,T248,tyson jost,C,"CAR
                     CAR",26,1,775000.0,BUF,787.35,7.0,7.0,158.0,10.19,7.0,21.0,7.3,1.2,2.4,BUF,455.63,3.0,2.0,86.0,4.35,3.0,11.0,-2.5,-0.4,-0.8,CAR,167.48,2.0,0.0,25.0,1.85,4.0,4.0,-0.1,0.0,0.0,3.200609756097560,1.8521544715447200,0.6808130081300810,0.8857142857142860
1078,1078,T248,tyson jost,C,"CAR
                     CAR",26,1,775000.0,BUF,787.35,7.0,7.0,158.0,10.19,7.0,21.0,-3.6,-0.6,-1.2,BUF,455.63,3.0,2.0,86.0,4.35,3.0,11.0,-2.5,-0.4,-0.8,CAR,167.48,2.0,0.0,25.0,1.85,4.0,4.0,-0.1,0.0,0.0,3.200609756097560,1.8521544715447200,0.6808130081300810,0.9785353535353540
1079,1079,T248,tyson jost,C,"CAR
                     CAR",26,1,775000.0,MIN,152.95,0.0,1.0,16.0,1.23,1.0,3.0,7.3,1.2,2.4,BUF,455.63,3.0,2.0,86.0,4.35,3.0,11.0,-2.5,-0.4,-0.8,CAR,167.48,2.0,0.0,25.0,1.85,4.0,4.0,-0.1,0.0,0.0,0.6217479674796750,1.8521544715447200,0.6808130081300810,0.9509202453987730
1080,1080,T248,tyson jost,C,"CAR
                     CAR",26,1,775000.0,MIN,152.95,0.0,1.0,16.0,1.23,1.0,3.0,-3.6,-0.6,-1.2,BUF,455.63,3.0,2.0,86.0,4.35,3.0,11.0,-2.5,-0.4,-0.8,CAR,167.48,2.0,0.0,25.0,1.85,4.0,4.0,-0.1,0.0,0.0,0.6217479674796750,1.8521544715447200,0.6808130081300810,0.9480122324159020
1081,1081,T248,tomas nosek,LW,"FLA
                     FLA",31,1,775000.0,BOS,828.53,7.0,5.0,113.0,8.1,22.0,20.0,-2.0,-0.3,-0.6,N.J,424.95,2.0,4.0,73.0,3.53,7.0,16.0,-5.3,-0.9,-1.7,FLA,432.62,1.0,6.0,80.0,5.26,14.0,4.0,2.3,0.4,0.7,3.3680081300813000,1.7274390243902400,1.7586178861788600,0.9480122324159020
1082,1082,T248,william lagesson,D,"DET
                     DET",28,1,775000.0,,,,,,,,,,,,ANA,156.47,0.0,0.0,24.0,0.37,0.0,0.0,-2.2,-0.4,-0.7,,,,,,,,,,,,,0.6360569105691060,,0.9393939393939390
1083,1083,T248,william lagesson,D,"DET
                     DET",28,1,775000.0,,,,,,,,,,,,ANA,156.47,0.0,0.0,24.0,0.37,0.0,0.0,1.3,0.2,0.4,,,,,,,,,,,,,0.6360569105691060,,0.9281437125748500
1084,1084,T248,william lagesson,D,"DET
                     DET",28,1,775000.0,,,,,,,,,,,,TOR,435.4,0.0,1.0,39.0,0.4,23.0,4.0,-2.2,-0.4,-0.7,,,,,,,,,,,,,1.7699186991869900,,0.8857142857142860
1085,1085,T248,william lagesson,D,"DET
                     DET",28,1,775000.0,,,,,,,,,,,,TOR,435.4,0.0,1.0,39.0,0.4,23.0,4.0,1.3,0.2,0.4,,,,,,,,,,,,,1.7699186991869900,,0.9785353535353540
1086,1086,T248,zach aston-reese,C,"CBJ
                     CBJ",29,1,775000.0,TOR,841.43,10.0,2.0,167.0,10.11,12.0,18.0,-0.3,-0.1,-0.1,,,,,,,,,,,,CBJ,747.32,4.0,5.0,134.0,8.83,26.0,7.0,-1.2,-0.2,-0.4,3.4204471544715400,,3.037886178861790,0.9509202453987730
1087,1087,T248,travis boyd,LW,"MIN
                     MIN",30,1,775000.0,ARI,1355.48,15.0,9.0,168.0,15.63,34.0,35.0,-5.9,-1.0,-1.9,ARI,153.88,2.0,4.0,26.0,1.66,3.0,1.0,2.1,0.3,0.7,,,,,,,,,,,,5.510081300813010,0.6255284552845530,,0.9480122324159020
1088,1088,T248,devin shore,C,"MIN
                     MIN",29,1,775000.0,EDM,421.35,1.0,6.0,61.0,4.3,12.0,14.0,-1.8,-0.3,-0.6,SEA,168.15,1.0,2.0,38.0,1.53,1.0,5.0,3.7,0.6,1.2,MIN,288.02,1.0,0.0,40.0,2.39,12.0,7.0,-1.1,-0.2,-0.4,1.7128048780487800,0.6835365853658540,1.1708130081300800,0.9480122324159020
1089,1089,T248,noah philip,C,"EDM
                     EDM",25,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9393939393939390
1090,1090,T248,joel kiviranta,LW,"COL
                     COL",28,1,775000.0,DAL,850.8,8.0,0.0,144.0,10.73,13.0,29.0,-6.4,-1.1,-2.1,COL,551.0,3.0,3.0,78.0,5.74,7.0,19.0,1.6,0.3,0.5,COL,729.57,11.0,3.0,118.0,9.18,25.0,13.0,3.7,0.6,1.2,3.458536585365850,2.239837398373980,2.9657317073170700,0.9281437125748500
1091,1091,T248,jesper boqvist,C,"FLA
                     FLA",25,1,775000.0,N.J,812.4,10.0,4.0,135.0,9.22,28.0,22.0,6.0,1.0,2.0,BOS,524.05,6.0,5.0,75.0,4.34,11.0,14.0,5.1,0.8,1.6,FLA,700.9,12.0,5.0,114.0,7.79,22.0,12.0,0.8,0.1,0.3,3.302439024390240,2.1302845528455300,2.8491869918699200,0.8857142857142860
1092,1092,T248,cole koepke,LW,"BOS
                     BOS",26,1,775000.0,T.B,154.72,1.0,0.0,32.0,1.52,6.0,4.0,-1.5,-0.3,-0.5,T.B,60.32,0.0,1.0,15.0,1.09,1.0,2.0,1.4,0.2,0.4,BOS,511.83,7.0,3.0,102.0,7.68,14.0,6.0,4.4,0.7,1.4,0.6289430894308940,0.24520325203252000,2.080609756097560,0.9785353535353540
1093,1093,T248,nathan clurman,D,"PIT
                     PIT",26,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9509202453987730
1094,1094,T248,ryan shea,D,"PIT
                     PIT",27,1,775000.0,,,,,,,,,,,,PIT,391.37,1.0,0.0,36.0,0.46,8.0,8.0,-3.9,-0.6,-1.2,PIT,335.93,0.0,2.0,38.0,0.44,21.0,7.0,3.6,0.6,1.1,,1.5909349593495900,1.3655691056910600,0.9480122324159020
1095,1095,T248,colin blackwell,C,"DAL
                     DAL",31,1,775000.0,CHI,625.45,2.0,7.0,99.0,6.34,15.0,20.0,0.9,0.2,0.3,CHI,637.67,8.0,4.0,161.0,8.86,14.0,21.0,-1.6,-0.3,-0.5,DAL,560.28,5.0,4.0,103.0,4.87,25.0,12.0,2.9,0.5,0.9,2.5424796747967500,2.5921544715447200,2.277560975609760,0.9480122324159020
1096,1096,T248,benoit-olivier groulx,C,"NYR
                     NYR",24,1,775000.0,,,,,,,,,,,,ANA,548.48,0.0,1.0,82.0,4.12,10.0,10.0,-7.5,-1.2,-2.4,,,,,,,,,,,,,2.2295934959349600,,0.9393939393939390
1097,1097,T248,haydn fleury,D,"WPG
                     WPG",27,1,775000.0,T.B,370.98,0.0,0.0,70.0,1.95,6.0,3.0,-1.6,-0.3,-0.5,T.B,386.97,1.0,2.0,61.0,1.19,15.0,2.0,4.9,0.8,1.6,WPG,488.3,0.0,4.0,82.0,0.98,32.0,2.0,-4.5,-0.7,-1.4,1.5080487804878000,1.573048780487810,1.9849593495935000,0.9281437125748500
1098,1098,T248,joshua mahura,D,"SEA
                     SEA",26,1,775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8857142857142860
1099,1099,T248,justin kirkland,LW,"CGY
                     CGY",27,1,775000.0,ANA,50.5,0.0,0.0,14.0,0.47,0.0,0.0,0.5,0.1,0.2,,,,,,,,,,,,CGY,203.72,2.0,4.0,23.0,1.27,8.0,3.0,3.8,0.6,1.2,0.20528455284552800,,0.828130081300813,0.9785353535353540
1100,1100,T248,robert hagg,D,"VGK
                     VGK",29,1,775000.0,DET,590.0,2.0,4.0,82.0,2.07,14.0,4.0,0.2,0.0,0.0,ANA,63.92,0.0,0.0,11.0,0.16,3.0,0.0,-2.0,-0.3,-0.6,,,,,,,,,,,,2.3983739837398400,0.2598373983739840,,0.9509202453987730
